,Dummy_application_id,ever60_24m_StrictFlag,NATURE_OF_ORGANISATION,OCCUPATION_TYPE,Max_dependent,LTV,Doc_form_16,income_max,income_sum,income_min,edu_max,edu_min,age_max,age_min,cnt_coapplicant,REQUESTED_TENURE,PROPERTY_INSURANCE_AMT,Organization_type,SALARIED_SELF,CHANNEL_CODE,City_tier,FOIR2,Loan_sub_type_1,SAL_FLAG,emi_income_max,emi_income_sum,All_No_of_TL,All_open_TL,All_Vin_bureau,All_min_Vin_bureau,All_Delq_TL_24_M,No_of_enq_All,Latest_Bureau_prd,Bureau_TL
3652,6951151,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.467210862,0,42066.6667,42066.6667,0.0,3,3,39,29,1,240.0,8807.0,3.Private Ltd Co,SELF_EMP,DSA,2,34.03407287,Builder UNC,NONSAL,0.245253566,0.245253566,2,1,40,5,0,2,CL,4.<6 BL CL Oth
3653,6951287,0,Director-Pvt. Ltd. Co. (Staff Less than 50),SALARIED,1,0.49453491,0,22000.0,39955.0,17955.0,3,3,52,26,1,240.0,19699.0,3.Private Ltd Co,SALARIED,DSA,1,75.12201226,Builder Ready,SAL,1.159772727,0.638593418,11,9,142,4,1,9,GL,5.<6 Others
3654,6951333,0,Proprietor-Proprietorship Firm (Staff Less than 25),OTHERS,0,0.84537731,0,24826.6667,24826.6667,0.0,2,2,33,29,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,52.91084848,Resale Ready,NONSAL,0.529108485,0.529108485,5,1,149,2,1,3,GL,5.<6 Others
3655,6951853,1,Private Ltd. Co.,SALARIED,0,0.714285714,0,35398.0,35398.0,0.0,3,3,51,46,1,144.0,0.0,3.Private Ltd Co,SALARIED,UBL Sales,1,,Builder Ready,SAL,0.874908187,0.874908187,24,4,113,7,1,30,TWL,8.<36 TWL GL
3656,6953567,0,Private Ltd. Co.,SERV-PRIVATE SECTOR,2,0.346660755,0,13900.0,13900.0,0.0,3,3,61,26,1,228.0,8294.0,3.Private Ltd Co,SALARIED,DSA,1,61.12230216,Builder UNC,SAL,0.611223022,0.611223022,1,1,2,2,0,1,CC,2.<6 CC
3657,6953967,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,1,0.770117846,1,32919.0833,32919.0833,0.0,1,1,48,41,1,204.0,6533.0,3.Private Ltd Co,SELF_EMP,DSA,2,53.91705425,Builder UNC,NONSAL,0.539170542,0.539170542,2,-999,75,50,0,2,TWL,12.>36 PL TWL GL
3658,6954003,0,Proprietor-Proprietorship Firm (Staff Less than 25),MANUFACTURING,0,0.853384126,1,33708.0,33708.0,0.0,3,3,33,29,1,348.0,7952.0,3.Private Ltd Co,SELF_EMP,DSA,2,49.49566868,Resale Ready,NONSAL,0.494956687,0.494956687,2,1,25,11,0,4,CL,10.<36 Others
3659,6957379,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,0,0.775813333,0,39129.0,39129.0,0.0,1,1,48,44,1,120.0,3431.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,31.9047254,Builder UNC,NONSAL,0.319047254,0.319047254,1,-999,25,25,0,8,Others,10.<36 Others
3660,6958167,1,Government,SAL(RETIRAL AGE 58),2,0.780364995,1,24210.0,24210.0,0.0,2,2,50,49,1,96.0,1813.0,2.Govt,SALARIED,CROSS SALES,3,60.78893019,Builder Ready,SAL,0.607889302,0.607889302,4,1,104,16,1,3,PL,6.<36 PL
3661,6961589,0,Private Ltd. Co.,SALARIED,2,0.507134,0,19000.0,19000.0,0.0,3,1,32,28,1,180.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,3,,Resale Ready,SAL,0.588473684,0.588473684,2,2,18,7,0,6,CC,9.<36 CC
3662,6961599,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,2,0.595652444,0,27000.0,27000.0,0.0,2,1,27,25,1,240.0,6206.0,3.Private Ltd Co,SALARIED,UBL Sales,1,51.6962963,Builder UNC,SAL,0.516962963,0.516962963,6,3,51,6,0,6,CL,10.<36 Others
3663,6961857,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,3,0.340870417,0,27941.5834,27941.5834,0.0,2,2,48,35,1,240.0,9095.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,28.93536807,Builder Ready,NONSAL,0.289353681,0.289353681,1,-999,46,46,0,1,CL,13.>36 Others
3664,6963259,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,2,0.85,0,28341.3333,28341.3333,0.0,2,2,29,28,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,3,44.46156385,Resale Ready,NONSAL,0.444615638,0.444615638,7,2,88,18,0,6,HL,7.<36 AL HL LAS
3665,6963299,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,2,0.8,1,54156.1667,54156.1667,0.0,3,3,39,36,1,312.0,0.0,3.Private Ltd Co,SELF_EMP,ALTERNATE CHANNELS,2,,Builder Ready,NONSAL,0.491836879,0.491836879,1,-999,16,16,0,1,GL,8.<36 TWL GL
3666,6963367,0,Private Ltd. Co.,SALARIED,1,0.823708313,0,20000.0,20000.0,0.0,4,3,27,26,1,360.0,0.0,3.Private Ltd Co,SALARIED,ALTERNATE CHANNELS,1,55.355,Builder Ready,SAL,0.55355,0.55355,1,1,3,3,0,3,CL,4.<6 BL CL Oth
3667,6963609,0,Private Ltd. Co.,SAL(RETIRAL AGE 58),2,0.619924369,0,18000.0,26000.0,8000.0,3,3,36,30,1,240.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,3,56.05769231,Builder UNC,SAL,0.809722222,0.560576923,2,2,94,15,0,4,CC,9.<36 CC
3668,6964087,0,Partner-Partnership Firm (Staff More than 25),SALARIED,2,0.699604332,0,31000.0,31000.0,0.0,4,4,43,32,1,240.0,6939.0,3.Private Ltd Co,SALARIED,DSA,1,51.19677419,Builder UNC,SAL,0.511967742,0.511967742,8,4,40,4,0,6,Others,4.<6 BL CL Oth
3669,6964159,0,Government,SALARIED,0,0.809274603,0,31193.0,31193.0,0.0,3,1,66,31,1,180.0,6156.0,2.Govt,SALARIED,DSA,1,59.86920142,Builder Ready,SAL,0.355304075,0.355304075,1,1,4,4,0,4,HL,5.<6 Others
3670,6964327,1,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,2,0.8,0,408000.0,441750.0,33750.0,3,3,42,40,1,210.0,0.0,3.Private Ltd Co,SELF_EMP,DSA,2,8.414035088,Builder UNC,NONSAL,0.09110049,0.084140351,7,2,144,16,1,17,AL,7.<36 AL HL LAS
3671,6964567,0,Government,SALARIED,2,0.767214118,0,30709.0,30709.0,0.0,3,3,36,35,1,120.0,0.0,2.Govt,SALARIED,CROSS SALES,2,28.18066365,Resale Ready,SAL,0.281806636,0.281806636,1,1,31,31,1,4,HL,7.<36 AL HL LAS
3672,6966165,0,Government,SALARIED,2,0.357142857,1,26918.0,26918.0,0.0,3,3,52,21,1,120.0,0.0,2.Govt,SALARIED,CROSS SALES,2,,Others+P_Cons,SAL,0.500260049,0.500260049,1,1,65,65,0,1,HL,13.>36 Others
3673,6966475,0,Proprietor-Proprietorship Firm (Staff More than 25),SALARIED,1,0.837054236,0,34386.1667,34386.1667,0.0,3,3,38,34,1,240.0,5928.0,3.Private Ltd Co,SELF_EMP,UBL Sales,1,63.66804474,Builder UNC,NONSAL,0.410979221,0.410979221,6,5,128,2,0,7,Others,4.<6 BL CL Oth
3674,6966613,0,Private Ltd. Co.,SALARIED,0,0.536387464,0,73585.6125,73585.6125,0.0,3,2,59,30,1,240.0,9234.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,,Builder Ready,SAL,0.156892083,0.156892083,1,1,18,18,0,5,CC,9.<36 CC
3675,6966673,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.80582801,0,29187.5,29187.5,0.0,2,2,27,23,1,300.0,5199.0,3.Private Ltd Co,SELF_EMP,UBL Sales,1,51.45010707,Builder UNC,NONSAL,0.514501071,0.514501071,1,-999,42,42,0,4,CC,11.>36 CC
3676,6966885,0,Private Ltd. Co.,SALARIED,1,0.792507205,0,41800.0,41800.0,0.0,4,3,27,27,1,360.0,0.0,3.Private Ltd Co,SALARIED,ALTERNATE CHANNELS,1,58.22248804,Builder Ready,SAL,0.58222488,0.58222488,3,1,59,12,1,25,CC,9.<36 CC
3677,6967243,0,Private Ltd. Co.,SAL(RETIRAL AGE 58),2,0.428571429,0,28098.0,39402.0,11304.0,3,2,47,43,1,240.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,,Builder UNC,SAL,0.531176596,0.378787879,2,-999,50,22,0,4,CL,10.<36 Others
3678,6970313,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,2,0.708333333,0,24867.75,24867.75,0.0,2,2,61,32,1,216.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Builder UNC,NONSAL,0.357290064,0.357290064,1,-999,57,57,0,2,AL,13.>36 Others
3679,6970507,0,,,0,,0,,,,0,0,32,26,1,240.0,0.0,1.Others,SELF_EMP,DSA,2,,Others+P_Cons,NONSAL,,,1,-999,40,40,0,1,TWL,12.>36 PL TWL GL
3680,6971725,0,Public Ltd. Co.,SALARIED,3,0.73233082,0,11216.0,11216.0,0.0,1,1,34,30,1,300.0,6252.0,4.Public Ltd. Co.,SALARIED,DSA,2,59.46861626,Builder UNC,SAL,0.594686163,0.594686163,1,-999,37,37,0,1,TWL,12.>36 PL TWL GL
3681,6971855,0,Proprietor-Proprietorship Firm (Staff More than 25),MANUFACTURING,2,0.627789227,1,25905.0,25905.0,0.0,3,3,46,43,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,DSA,2,,Builder Ready,NONSAL,0.449179695,0.449179695,4,3,148,11,0,3,TWL,8.<36 TWL GL
3682,6972083,0,Government,SALARIED,2,0.703545329,0,10032.0,19593.0,9561.0,2,2,47,45,1,156.0,0.0,2.Govt,SALARIED,DSA,2,56.46404328,Resale Ready,SAL,1.102771132,0.564640433,2,1,111,14,0,2,PL,6.<36 PL
3683,6972445,0,Proprietor-Proprietorship Firm (Staff Less than 25),TRADING,5,0.425837317,0,20014.6667,20014.6667,0.0,3,2,54,29,1,240.0,7516.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,50.15322089,Resale Ready,NONSAL,0.501532209,0.501532209,1,-999,106,106,0,2,CC,11.>36 CC
3684,6972633,1,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.481481481,0,30545.8333,30545.8333,0.0,2,2,49,42,1,204.0,0.0,3.Private Ltd Co,SELF_EMP,UBL Sales,1,,Builder Ready,NONSAL,0.453646161,0.453646161,1,1,20,20,0,2,TWL,8.<36 TWL GL
3685,6974243,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,3,0.615384615,0,23112.4167,23112.4167,0.0,1,1,28,26,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,DSA,1,,Builder UNC,NONSAL,0.350244637,0.350244637,4,2,43,7,0,7,PL,6.<36 PL
3686,6974253,0,Proprietor-Proprietorship Firm (Staff Less than 25),MANUFACTURING,1,0.471371046,1,210351.4924,210351.4924,0.0,1,1,50,25,1,180.0,0.0,3.Private Ltd Co,SELF_EMP,DSA,1,,Resale Ready,NONSAL,0.126630906,0.126630906,8,8,161,12,0,24,CC,9.<36 CC
3687,6974307,0,Proprietor-Proprietorship Firm (Staff Less than 25),AGENT,2,0.545921644,0,47553.25,47553.25,0.0,2,2,47,43,1,216.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,35.97440764,Builder Ready,NONSAL,0.359744076,0.359744076,2,2,58,26,1,3,CC,9.<36 CC
3688,6974517,0,Public Ltd. Co.,SALARIED,2,0.795252705,0,17570.0,33448.5,15878.5,3,3,33,32,1,324.0,7410.0,4.Public Ltd. Co.,SALARIED,CROSS SALES,1,54.57942808,Builder UNC,SAL,1.039043825,0.545794281,1,1,1,1,0,3,CC,2.<6 CC
3689,6976187,0,Private Ltd. Co.,SALARIED,0,0.727487681,0,30000.0,52161.0,0.0,3,3,56,25,2,240.0,11799.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,57.06754088,Resale Ready,SAL,0.992233333,0.570675409,2,2,43,43,0,1,Others,13.>36 Others
3690,6976347,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,1,0.407205364,0,27795.1667,27795.1667,0.0,3,2,53,20,1,120.0,4695.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,3,51.22113551,Builder Ready,NONSAL,0.512211355,0.512211355,1,1,13,13,0,3,TWL,8.<36 TWL GL
3691,6976399,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,,0,25446.25,25446.25,0.0,2,2,44,39,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Resale Ready,NONSAL,0.202151594,0.202151594,6,3,97,14,0,13,Others,10.<36 Others
3692,6976565,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,,0,371368.0,371368.0,0.0,3,3,31,30,1,360.0,20000.0,3.Private Ltd Co,SELF_EMP,DSA,1,,Self Construction,NONSAL,0.035296525,0.035296525,1,1,66,66,0,3,CC,11.>36 CC
3693,6976635,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.635954034,0,67562.0175,67562.0175,0.0,2,2,27,22,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,UBL Sales,1,,Builder UNC,NONSAL,0.319987484,0.319987484,11,5,70,2,1,10,CL,4.<6 BL CL Oth
3694,6978359,0,Others,SALARIED,0,0.696169048,0,14800.0,25521.0,10721.0,2,2,25,22,1,240.0,9038.0,1.Others,SALARIED,DSA,2,55.66004467,Builder UNC,SAL,0.959797297,0.556600447,2,2,11,11,0,4,CC,9.<36 CC
3695,6978667,0,Proprietor-Proprietorship Firm (Staff Less than 25),OTHERS,0,0.416351249,1,17385.5833,17385.5833,0.0,1,1,37,30,1,240.0,12654.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,,Builder Ready,NONSAL,0.661755191,0.661755191,1,1,24,24,1,3,AL,7.<36 AL HL LAS
3696,6978671,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.348596594,1,31758.6667,31758.6667,0.0,1,1,38,32,1,240.0,8588.0,3.Private Ltd Co,SELF_EMP,UBL Sales,2,73.36894908,Others+P_Cons,NONSAL,0.332539149,0.332539149,5,2,52,4,0,7,CL,4.<6 BL CL Oth
3697,6978891,0,Public Ltd. Co.,SALARIED,1,0.559798997,0,21800.0,30800.0,9000.0,3,3,32,30,1,300.0,13980.0,4.Public Ltd. Co.,SALARIED,CROSS SALES,1,91.1038961,Builder Ready,SAL,0.664954128,0.470649351,6,5,50,0,1,13,CC,2.<6 CC
3698,6980791,0,Others,SALARIED,3,,0,12434.0,12434.0,0.0,2,2,34,31,1,300.0,0.0,1.Others,SALARIED,CROSS SALES,1,,Builder Ready,SAL,0.594177256,0.594177256,1,1,15,15,0,1,TWL,8.<36 TWL GL
3699,6982287,0,Others,OTHERS,2,0.215215312,0,30000.0,30000.0,0.0,4,3,49,42,1,192.0,15390.0,1.Others,SELF_EMP,CROSS SALES,2,57.44333333,Self Construction,NONSAL,0.411433333,0.411433333,2,-999,74,44,0,1,TWL,12.>36 PL TWL GL
3700,6984689,0,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,3,0.487632218,0,24800.0,24800.0,0.0,3,1,35,26,1,120.0,4461.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,58.62903226,Self Construction,NONSAL,0.586290323,0.586290323,28,8,121,2,2,3,GL,5.<6 Others
3701,6998649,0,Others,SALARIED,0,0.4,0,13647.0,13647.0,0.0,3,3,56,24,1,240.0,0.0,1.Others,SALARIED,CROSS SALES,2,,Builder Ready,SAL,0.583278376,0.583278376,1,-999,20,20,0,1,TWL,8.<36 TWL GL
3702,6998679,0,Private Ltd. Co.,SALARIED,0,0.662194559,1,20205.0,20205.0,0.0,3,1,36,35,1,264.0,7022.0,3.Private Ltd Co,SALARIED,DSA,3,60.33655036,Others+P_Cons,SAL,0.603365504,0.603365504,2,-999,68,66,0,2,GL,12.>36 PL TWL GL
3703,6998713,0,Private Ltd. Co.,SALARIED,1,0.532480435,0,19683.0,19683.0,0.0,4,3,40,35,1,240.0,0.0,3.Private Ltd Co,SALARIED,UBL Sales,2,,Self Construction,SAL,0.61911294,0.61911294,14,5,99,6,0,1,BL_PSL,8.<36 TWL GL
3704,6998725,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,3,0.631768953,1,28013.0833,28013.0833,0.0,3,3,54,23,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,UBL Sales,2,48.55945293,Resale Ready,NONSAL,0.485594529,0.485594529,1,1,13,13,0,1,TWL,8.<36 TWL GL
3705,6998841,0,Partner-Partnership Firm (Staff More than 25),SERVICES,2,0.8,0,140659.6666,140659.6666,0.0,3,3,57,53,1,144.0,0.0,3.Private Ltd Co,SELF_EMP,DSA,2,20.53893678,Builder UNC,NONSAL,0.205389368,0.205389368,3,2,86,33,0,22,AL,7.<36 AL HL LAS
3706,6999825,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,2,0.698,0,24867.5,45061.0833,20193.5833,3,3,56,25,1,360.0,0.0,3.Private Ltd Co,SELF_EMP,DSA,2,,Builder Ready,NONSAL,1.069548608,0.590243244,4,3,28,1,0,7,CC,2.<6 CC
3707,6999943,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.664147871,0,28188.1667,28188.1667,0.0,2,2,41,35,1,240.0,7379.0,3.Private Ltd Co,SELF_EMP,ALTERNATE CHANNELS,2,46.04769135,Resale Ready,NONSAL,0.460476914,0.460476914,1,-999,30,30,0,5,TWL,8.<36 TWL GL
3708,6999957,0,Government,GOVERNMENT SERVICE,0,0.749136578,0,18211.0,18211.0,0.0,3,3,30,25,1,348.0,0.0,2.Govt,SALARIED,DSA,1,58.28894624,Builder Ready,SAL,0.582889462,0.582889462,3,2,57,16,0,3,CL,10.<36 Others
3709,7000199,0,Government,SALARIED,0,0.84243987,0,30976.0,45976.0,15000.0,3,1,49,41,1,120.0,4918.0,2.Govt,SALARIED,DSA,1,59.89646772,Builder UNC,SAL,0.889010847,0.598964677,3,2,114,20,0,7,CL,10.<36 Others
3710,7002809,0,Government,SALARIED,3,0.631050099,0,28722.0,28722.0,0.0,3,2,37,35,1,240.0,8926.0,2.Govt,SALARIED,CROSS SALES,2,60.82793677,Self Construction,SAL,0.440742288,0.440742288,1,1,62,62,1,1,PL,12.>36 PL TWL GL
3711,7004443,0,Government,SALARIED,2,0.688349003,1,25053.0,25053.0,0.0,3,3,42,36,1,204.0,10204.0,2.Govt,SALARIED,DSA,1,58.54388696,Builder Ready,SAL,0.58543887,0.58543887,1,1,4,4,0,1,CL,4.<6 BL CL Oth
3712,7004609,0,Government,SALARIED,4,,1,17301.0,17301.0,0.0,2,1,50,23,1,120.0,0.0,2.Govt,SALARIED,CROSS SALES,2,,Resale Ready,SAL,0.219756083,0.219756083,2,1,50,8,0,2,PL,6.<36 PL
3713,7004755,0,Private Ltd. Co.,SAL(RETIRAL AGE 58),2,0.771428571,0,28098.0,39402.0,11304.0,3,2,47,43,1,240.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,,Builder UNC,SAL,0.956153463,0.681843561,2,-999,50,22,0,5,CL,10.<36 Others
3714,7005019,0,Private Ltd. Co.,SALARIED,0,0.825998571,1,35344.0,50150.0,14806.0,4,4,38,33,1,240.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,,Builder UNC,SAL,0.800220688,0.563968096,15,10,76,5,0,20,PL,3.<6 PL
3715,7005057,0,Private Ltd. Co.,SALARIED,0,0.227079194,0,108238.0,108238.0,0.0,3,3,54,26,1,240.0,12688.0,3.Private Ltd Co,SALARIED,UBL Sales,1,,Builder Ready,SAL,0.099798592,0.099798592,2,-999,72,17,0,2,CC,9.<36 CC
3716,7005139,1,Government,SAL(RETIRAL AGE 60),2,0.671404793,1,21813.0,21813.0,0.0,1,1,41,35,1,228.0,0.0,2.Govt,SALARIED,CROSS SALES,3,58.57057718,Builder UNC,SAL,0.585705772,0.585705772,1,1,39,39,0,2,PL,12.>36 PL TWL GL
3717,7005227,0,Public Ltd. Co.,SALARIED,2,,0,200505.6766,200505.6766,0.0,4,3,50,44,1,150.0,0.0,4.Public Ltd. Co.,SALARIED,DSA,1,,Builder Ready,SAL,,,3,-999,51,23,0,2,CL,10.<36 Others
3718,7005555,0,Proprietor-Proprietorship Firm (Staff Less than 25),TRADING,3,,0,39583.3333,39583.3333,39583.3333,3,3,45,45,0,240.0,0.0,3.Private Ltd Co,OTHERS,ALTERNATE CHANNELS,3,,Others+P_Cons,NONSAL,,,1,1,9,9,0,4,GL,8.<36 TWL GL
3719,7005563,0,Private Ltd. Co.,SALARIED,0,0.480008667,0,23047.0,23047.0,0.0,2,2,52,42,1,72.0,4290.0,3.Private Ltd Co,SALARIED,DSA,2,,Builder Ready,SAL,0.585889704,0.585889704,1,-999,95,95,0,-11111,HL,13.>36 Others
3720,7005587,0,Private Ltd. Co.,SAL(RETIRAL AGE 58),4,0.448080226,1,12273.0,12273.0,0.0,2,2,48,30,1,336.0,7160.0,3.Private Ltd Co,SALARIED,UBL Sales,2,60.67791086,Builder UNC,SAL,0.606779109,0.606779109,1,-999,47,47,0,1,TWL,12.>36 PL TWL GL
3721,7005693,0,Government,SALARIED,3,0.674205714,0,60942.8333,70147.8333,9205.0,4,4,35,26,1,240.0,8429.0,2.Govt,SALARIED,CROSS SALES,3,,Self Construction,SAL,0.385279101,0.334721671,29,14,101,1,0,9,GL,5.<6 Others
3722,7005823,1,Private Ltd. Co.,SERV-PRIVATE SECTOR,2,,1,22000.0,22000.0,0.0,2,1,33,32,1,324.0,20000.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,,Builder UNC,SAL,0.619454545,0.619454545,8,2,40,4,0,6,PL,3.<6 PL
3723,7005969,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,3,0.683754428,0,46384.0,89411.0833,43027.0833,3,2,55,52,1,144.0,7810.0,3.Private Ltd Co,SELF_EMP,DSA,2,,Self Construction,NONSAL,0.631834253,0.327778156,30,12,109,2,0,14,BL_PSL,5.<6 Others
3724,7007727,0,Private Ltd. Co.,SALARIED,3,0.411111111,0,35000.0,35000.0,0.0,3,3,41,34,1,240.0,0.0,3.Private Ltd Co,SALARIED,UBL Sales,2,,Builder UNC,SAL,0.5136,0.5136,1,1,13,13,0,1,AL,7.<36 AL HL LAS
3725,7007899,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,,0,26030.8333,26030.8333,0.0,3,3,26,25,1,360.0,6359.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Builder Ready,NONSAL,0.606665173,0.606665173,2,2,40,7,0,3,TWL,8.<36 TWL GL
3726,7007905,0,Public Ltd. Co.,SALARIED,0,0.7057624,0,21094.0,35887.0,14793.0,4,3,40,33,1,240.0,0.0,4.Public Ltd. Co.,SALARIED,DSA,1,,Builder UNC,SAL,0.818289561,0.480981971,1,1,14,14,0,7,CC,9.<36 CC
3727,7008859,0,Private Ltd. Co.,SALARIED,0,,0,24000.0,24000.0,0.0,4,1,75,43,2,192.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,,Builder Ready,SAL,0.85075,0.85075,1,1,30,30,0,6,HL,7.<36 AL HL LAS
3728,7009035,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,2,0.555555556,1,18699.8333,18699.8333,0.0,2,2,52,23,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,UBL Sales,2,,Resale Ready,NONSAL,0.523159744,0.523159744,1,-999,44,44,0,4,TWL,12.>36 PL TWL GL
3729,7009043,0,Private Ltd. Co.,SALARIED,0,0.749883125,0,19033.0,19033.0,0.0,3,3,36,28,1,240.0,6270.0,3.Private Ltd Co,SALARIED,DSA,3,60.20595807,Others+P_Cons,SAL,0.602059581,0.602059581,6,3,45,3,0,4,CC,2.<6 CC
3730,7009379,0,Private Ltd. Co.,SALARIED,3,0.494492372,0,38591.0,61991.0,23400.0,4,3,51,23,1,240.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,,Resale Ready,SAL,0.997771501,0.621138552,1,-999,47,47,0,4,AL,13.>36 Others
3731,7009457,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,4,0.6,1,72543.3044,72543.3044,0.0,1,1,49,33,1,132.0,0.0,3.Private Ltd Co,SELF_EMP,UBL Sales,2,,Others+P_Cons,NONSAL,0.522446562,0.522446562,1,1,29,29,0,1,TWL,8.<36 TWL GL
3732,7011857,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.691999,0,27844.75,27844.75,0.0,1,1,29,23,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,UBL Sales,1,,Builder Ready,NONSAL,0.502931432,0.502931432,1,-999,37,37,0,1,TWL,12.>36 PL TWL GL
3733,7012061,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,2,0.539542857,0,25050.8333,25050.8333,0.0,1,1,36,32,1,240.0,4834.0,3.Private Ltd Co,SELF_EMP,DSA,1,,Resale Ready,NONSAL,0.30002994,0.30002994,4,-999,99,10,0,8,CL,10.<36 Others
3734,7012269,0,Government,SAL(RETIRAL AGE 58),2,0.261335333,0,47603.0,47603.0,0.0,4,4,41,36,1,240.0,0.0,2.Govt,SALARIED,UBL Sales,2,,Others+P_Cons,SAL,0.163876226,0.163876226,8,4,125,16,2,22,PL,6.<36 PL
3735,7013495,1,Government,SAL(RETIRAL AGE 60),1,,0,34869.0,52340.0,17471.0,3,3,55,27,1,240.0,0.0,2.Govt,SALARIED,CROSS SALES,2,,Builder UNC,SAL,0.546301873,0.363947268,14,7,34,2,0,23,Others,4.<6 BL CL Oth
3736,7013853,0,Public Ltd. Co.,SALARIED,2,0.656640167,0,15171.0,15171.0,0.0,3,3,48,35,1,120.0,3591.0,4.Public Ltd. Co.,SALARIED,DSA,1,59.09959792,Builder UNC,SAL,0.590995979,0.590995979,1,-999,95,95,0,-11111,TWL,12.>36 PL TWL GL
3737,7014055,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.753693096,0,25541.1667,25541.1667,0.0,3,2,55,25,1,288.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Resale Ready,NONSAL,0.928853418,0.928853418,3,2,45,19,1,7,CC,9.<36 CC
3738,7014197,0,Others,SAL(RETIRAL AGE 58),2,0.666666667,0,22098.0,33402.0,11304.0,2,1,47,43,1,240.0,0.0,1.Others,SALARIED,CROSS SALES,2,,Builder UNC,SAL,0.450266992,0.297886354,15,9,52,5,0,28,CC,2.<6 CC
3739,7016251,0,Private Ltd. Co.,SERV-PRIVATE SECTOR,1,0.819176447,0,21479.0,43422.0,8307.0,2,1,52,25,2,300.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,58.45423979,Builder Ready,SAL,1.18171237,0.584542398,4,2,72,1,0,11,Others,4.<6 BL CL Oth
3740,7016349,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,,0,31008.5,31008.5,0.0,3,3,26,25,1,360.0,6359.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Builder Ready,NONSAL,0.550816712,0.550816712,4,4,60,5,0,6,CL,4.<6 BL CL Oth
